Titular;Municipio(s);ESTADO;PrimeiroDeSUBS;LONGITUDE;LATITUDE;CFEM;FAIXA OPERAÇÃO CFEM
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;BAUXITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;NHAMUNDÁ;AM;LATERITA;-56,71677;-2,188984;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;BAUXITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;FARO;PA;LATERITA;-56,745753;-2,172975;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;BAUXITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;ORIXIMINÁ;PA;LATERITA;-55,8628;-1,763754;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;BAUXITA;-56,490905;-2,108114;13303867;P1
Mineracao Rio do Norte S A;TERRA SANTA;PA;LATERITA;-56,490905;-2,108114;13303867;P1
